id	parentID	kingdom	phylum	class	order	family	scientificName	rank	status
1043		Plantae	Tracheophyta	Spermatopsida	Sapindales	Sapindaceae	Aesculus	genus	accepted
1044		Plantae	Tracheophyta	Spermatopsida	Sapindales	Sapindaceae	Aesculus hippocastanum	species	accepted
1045		Plantae	Tracheophyta	Spermatopsida	Apiales	Apiaceae	Aethusa	genus	accepted
1046		Plantae	Tracheophyta	Spermatopsida	Apiales	Apiaceae	Aethusa cynapium	species	accepted
1047		Plantae	Tracheophyta	Spermatopsida		Zingiberaceae	Aframomum	genus	accepted
1049		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Agrimonia	genus	accepted
1050		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Agrimonia eupatoria	species	accepted
1051		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Agrimonia procera	species	accepted
1052		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Agrostemma	genus	accepted
1053		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Agrostemma githago	species	accepted
1054		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Agrostemma gracilis	species	accepted
1055		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Agrostis	genus	accepted
1056		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Agrostis canina	species	accepted
1057		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Agrostis castellana	species	accepted
1058		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Agrostis gigantea	species	accepted
1059		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Agrostis stolonifera	species	accepted
1060		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Agrostis vinealis	species	accepted
1061		Plantae	Tracheophyta	Spermatopsida	Sapindales	Simaroubaceae	Ailanthus	genus	accepted
1062		Plantae	Tracheophyta	Spermatopsida	Sapindales	Simaroubaceae	Ailanthus altissima	species	accepted
1063		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Aira	genus	accepted
1064		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Aira caryophyllea	species	accepted
1065		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Aira praecox	species	accepted
1066		Plantae	Tracheophyta	Spermatopsida	Lamiales	Lamiaceae	Ajuga	genus	accepted
1067		Plantae	Tracheophyta	Spermatopsida	Lamiales	Lamiaceae	Ajuga chamaepitys	species	accepted
1068		Plantae	Tracheophyta	Spermatopsida	Lamiales	Lamiaceae	Ajuga genevensis	species	accepted
